postulante_id,pregunta_id,respuesta_id,texto.respuesta,nota
15116710.0,19.0,1522242.0,"la estructura de ingresos está dada por la venta directa pizzas a los distintos segmentos de clientes descritos, en un formato de 32 cms. la línea de productos que se ofrece al mercado en la línea de pizzería son: ukelele, salamini, molly, mi pobre angelito, saludable, la campiña, fuggazeta, pepperoni, mechada y tomate cherry.

respecto, a los métodos de pago de los clientes particulares es principalmente es por transferencia electrónica o vía tarjeta de débito o crédito y al contado cancelado en dinero en efectivo.
el segmento de clientes pyme cancela con tarjeta de crédito o débito, transferencia electrónica, canje, con cheques y efectivo.

",7.0
14594950.0,19.0,1441972.0,"los segmentos de gente emprendedora entre 18 y 30 años mas las micro, pequeñas y medianas empresas principalmente pagan por:
- stickers de su marca o empresa
- ropa corporativa
- merchandising para regalo
- tarjetas de presentación

el segmento de mujeres entre 25 y 40 años que estan interesados en eventos pagan principalmente por:

- stickers
- chocolates
- poleras decorativas
- adornos personalizados

los dos segmentos cancelan por transferencia y dinero en efectivo.
",7.0
12420240.0,19.0,679939.0,"mis clientes pagan y aseguran un buen producto porcino por medio de un pago mas bien alto, pues no siempre este producto porcino se faena o procesa en forma cotidiana, más bien se adquiere para fechas especiales y como una forma de simbolizar la alegría familiar. actualmente los clientes pagan por adquirir un porcino, pero esta compra se puede mejorar en cuanto a la buena atención y mejor producto porcino. los clientes en este rubro cancelan al contado.",7.0
5075390.0,19.0,1322165.0,"la primera pregunta, se tiene reflejada con la situación actual de la comunidad donde, las largas cuarentenas, la precaución de estar en casa y por la simple comodidad que conlleva el servicio, es que los clientes preferirán el contrato.
la segunda pregunta, dentro de la zona no es común ver este servicio, formalmente, ya que personas que trabajan en taxi o colectivo, por lo general son contactados para generar este servicio. por lo que al tener algo formal y al mismo precio, dará mas seguridad. 
respecto a la tercera pregunta, la gran mayoría paga en efectivo, pero de apoco hay mas que usan la transferencia y tarjetas, por lo cual facilitaremos todos los medios.",4.0
9238280.0,19.0,1641497.0,"los clientes de wamposup están dispuestos a pagar por vivir una experiencia única, que les permita desconectarse de la rutina y aprender un deporte seguro y no de tanta complejidad.
actualmente, parte de nuestros clientes pagan por clases se surf o de body board, que son deportes más complejos, donde tienen que saber nadar y es más riesgoso.
otra parte de nuestros clientes no están pagando por nada, ya que la mayoría lo que hace es salir en bicicleta, caminar o recorrer en vehículo las distintas playas que rodean nuestra comuna y algunos pueden pagar por hacer trekking.
nuestro clientes prefieren pagar a través de transferencias electrónicas, tarjetas de débito/crédito y también en efectivo.",7.0
15032100.0,19.0,1565252.0,"pagarán por el servicio completo, que incluye alimentos, personal, indumentaria y equipos como un conjunto.
las personas naturales preferirán pagar por transferencia electrónica, mientras que las empresas pagarán por cheque contra la factura del servicio.",4.0
5382360.0,19.0,621473.0,"mis clientes que he mencionado estan dispuestos a pagar por su originalidad,exclusividad en sus diseños, por ser confeccionados a mano con materias primas exclusivas de la zona lo que le dan identidad y cancelan preferentemente en efectivo.",1.0
11153810.0,19.0,1299257.0,"
se percibirán los siguientes ingresos a través de efectivo, tranferencia,cheque, u otros a convenir.
para proyectos pequeños y medianos se trabaja de la siguiente forma:
-50 % del valor del producto final para ejecutar el proyecto y cubrir todo tipo de materiales para su desarrollo
-50% restante se cancela al momento de la salida del producto del taller y figura como ingreso para la empresa 

si el cliente retira en el taller no tiene costo, mientras que con despacho a domicilio se le da un valor agregado, dependiendo de su localidad.

para proyectos de mayor envergadura se establecerá la modalidad de pago de forma consensuada.",4.0
15287670.0,19.0,1568518.0,"los ingresos del segmento mujeres y hombres, se captan por la venta de unidades de productos cajitas de regalo. sobre las cuales el negocio margina entre el 30% al 50% de su costo. actualmente este segmento tiene dificultades para realizar otro tipo de compras similares por efecto de la pandemia, pero anteriormente realizaban la compra presencial, en menor medida en línea ya que la oferta de productos locales no es masiva por este medio y se encuentra además de manera  dispersa. el medio de pago es la transferencia en línea a través de medios de pago kipu, flow o samap, cuyo cobro se realiza a través de una comisión por venta realizada. este medio de pago es el adecuado para la modalidad de compra y facilita el proceso de pago vía tarjeta bancaria, actualmente bastante masificada y utilizada de preferencia por este segmento.
los ingresos del segmento corporativo se realizarán por precio establecido en un presupuesto de compra, que considera descuentos por cantidad de unidades a vender. este ingreso se captara a través de transferencia electrónica, pago en vale vista o depósito bancario. se proyecta que este pago se realice a 30 días, sin embargo en el caso de que la caja considere la venta de productos de emprendedores locales, a ellos se les realizará el pago contado por su producto, descontando el 10% de comisión.
los ingresos por el segmento emprendedores locales se realizará a través del 10% de comisión por producto vendido. este ingreso se percibe a través del pago del cliente comprador de la cajita de regalo y se descuenta del monto a pagar al emprendedor, por lo cual será percibido a través del medio de pago que el cliente final utilice y que se indicó previamente.
",7.0
7650720.0,19.0,378984.0,"porque es un servicio novedoso dentro de la comuna, completo y accesible dado la ubicación que tiene mi negocio; a parte de entregar una propuesta variada de actividades, brindando un servicio diferente y personalizado para cada cliente que visite mi negocio. 
la idea es hacer distintos paquetes de actividades, para los distintos segmentos de clientes, considerando un pack básico, que considere actividades por algunas horas y la preparación de un plato a convenir previamente; pack intermedio: que considere actividades para un día completo y 2 comidas y pack completo: considerando actividades, comidas y hospedaje.
como sera una venta directa, el medio de pago sera al contado o por transferencia electrónica; considerando en un futuro próximo habilitar el pago por medio de tarjeta de débito y crédito.",7.0
14857560.0,19.0,1273175.0,"personas particulares van a pagar por los productos personalizados, por la opción de elegir sus diseños y estampados, prefiriendo pagar por transferencia electronica y efectivo. 

venta a empresas: pago con transferencia y pago por propuesta y precios de acuerdo a cotizaciones. ",4.0
8819940.0,19.0,377811.0,"el segmento señalado por la empresa, suele tener problemas a la hora de encontrar un local de comidas que se adhiera a sus condiciones alimenticias, por ende, suelen consumir y preparar sus propios alimentos, pero, no esta mal obtener un servicio bueno y buena comida, es por esta razón que el segmento d clientes señalado esta dispuesto a pagar y cancelar por cada producto que la cafetería les pueda ofrecer.
de esta forma, las personas veganas/ vegetarianas, tendrán un lugar de encuentro donde realizar reuniones de trabajo, estudiar, conversar, o pasar un buen rato en familia, sin necesidad de tener que fabricar sus productos veganos/ vegetarianos, en donde la cafetería busca brindarles un ambiente grato y un servicio y productos de calidad, para consumo tanto en el local como en formato delivery.
",4.0
15144230.0,19.0,1307744.0,"un cliente siempre esta dispuesto a pagar por la calidad del producto y del servicio por lo que nos enfocaremos en ofrecer un producto fresco y agradable al paladar de cada cliente, el medio de pago que los clientes siempre prefieren y es algo que ya se consultado es con red compra, o por transferencia bancaria, si hay algún cliente que proponga otro medio de pago igual se consideraría.",4.0
9347200.0,19.0,1429989.0,"costo/ calidad, adaptar eso a cada segmento.
como es una idea de proyecto, no sabria que sistema usara la mayoria, pero por experiencia y mi propio uso, creo lo haran con tarjeta credito, debito, reservas con transferencia bancaria.                                      ",4.0
2701550.0,19.0,1380953.0,"los clientes están dispuestos a cambiar de centro  si le ofrecen calidad, variedad y una atención integral. los clientes cada vez tienen menos tiempo y es valorado por ellos que les atiendan de forma eficiente. un pilar fundamental es la promoción y publicidad y espero invertir en esta materia para alcanzar a los potenciales clientes. la incorporación de medios de pagos electrónicos es una ventaja en la comercialización.",4.0
3879220.0,19.0,1525163.0,"por que buscan una solocuion a base de productos sustentables que vaya acorde a sus valores sustentables , me pagan con debito y credito ,y otros buscan mas asesorias de productos para poder vender mis productos en sus tiendas ellos me pagan con transferencias y en algunos casos con cheque .",4.0
15349840.0,19.0,1541309.0,"nuestros clientes están dispuestos a pagar por un producto de calidad y un diseño innovador, nuestros clientes prefieren pagar a través de tarjetas de débito y crédito debido a la comodidad del cliente al momento de realizar una compra.",7.0
4188070.0,19.0,1643958.0,"los clientes están dispuestos a cancelar por nuestra asesoría tecnológica respecto a la mercadotecnia, servicios de diseño y publicidad digital,  carros de compras y sitios web autoadministrables más configuración de servidores y mantención infraestructura en la nube. estos servicios se podrán cancelar vía transferencia electrónica, contado, tarjeta debito e incluso tarjetas de crédito utilizando tecnología transbank. ",7.0
8924360.0,19.0,1226439.0,"porq la actividad que ofrecemos ayuda a salir un poco de la realidad a la q nos enfrentamos hoy en dia ya q es una disciplina facil de seguir   con entusiasmo ,energia ,ayuda a distraer nuestra mente  ,también es de fácil acceso económico 
no es limitada a ningún tipo de persona ,no importa la edad q tengan todos pueden participar ,no es necesario tener grandes aptitudes solo las ganas de participar ",4.0
12161500.0,19.0,407596.0,"por la calidad de los productos, el buen precio y la puntualidad en la entrega.
por la venta directa de los producto.
en efectivo y transferencia electrónica ",7.0
15185780.0,19.0,1565344.0,"1.- personas que vienen mi local: 
2.- personas que atiendo a domicilio: 
mis clientes están dispuestos a pagar por el servicio, ya que es muy profesional, personalizado, cercano, cálido. encuentran en los espacios donde atiendo un lugar acogedor, donde pueden resolver sus necesidades en temas de salud y cuidados de la piel, belleza y relajación. ellos pagan por un servicio hecho a su medida, pues antes de intervenir se realiza un diagnóstico y se determina el servicio a realizar, lo cual los deja conforme, pues hay todo un análisis previo para el requerimiento que el solicita. los clientes que atiendo a domicilio me prefieren porque les resuelvo la necesidad de atenderlos en su propio domicilio, situación que agradecen por los problemas que tienen para poder acceder a mi local. los clientes, sea cual sea el segmento, mayoritariamente pagan de 2 formas, en efectivo y con transferencia. cuando haga realidad este proyecto incorporaré pago con tarjetas de crédito y débito. también recibo cheques, canje y auspicio.",4.0
10651980.0,19.0,2512249.0,"marikuga films se caracteriza por ser una de las pocas productoras audiovisaules actuales ubicada en la comuna de san josé  mariquina. hemos realizado registros fotográficos y audiovisuales, edición de videos, video clips y publicidad para emprendedores, municipalidades y privados en diversas localidades regionales. es una empresa fundada por una profesional de la realización de cine y televisión , egresada con distinción máxima de la universidad de chile. poseo una experiencia comprobada de más de 7 años en la realización, preproducción, producción, montaje y post producción de productos audiovisuales; la adjudicación y rendición de fondos concursables en el área de la cultura, creación de audiencias y patrimonio. además de contar con experiencia en la gerencia de productoras audiovisuales, captación de clientes y trato con los mismos. ",4.0
12197480.0,19.0,223113.0,"por la atención otorgada a cada uno de ellos, por el lugar físico en contacto con la naturaleza, por la entretención enfocada en ello, por los lugares típicos que se llevaran a conocer.
nuestro segmento prefiere pagar en efectivo",4.0
12310050.0,19.0,614366.0,"el principal objetivo de los  clientes se refiere al apago por la calidad los servicios,  constituida por una parte la calidad de sonido, ecualización de los equipos, expertiz y dominio de los equipos, un buen retorno libre de acoples,  incluyendo una excelente iluminación y efectos asociados, y por otra parte se encuentra   la responsabilidad y seriedad de la empresa, esto genera  una sensación de satisfacción en relación a la inversión adquirida en relación  a precio y calidad, es fundamental que el cliente sienta esa conformidad, ya que genera emociones que conlleva una re consideración para futuras actividades.
con respecto a las preferencias de pago por lo general las peñas  empresas productoras de eventos, realizan el pago contra servicio entregado en relación la grandes productoras o municipios generan los pagos a 30 días esto le facilita la liquidez de su empresa permitiendo cancelar sus obligaciones una vez recibido el pago de sus producciones, por otra parte el público general se les genera más cómodo el pago en efectivo, transferencias,  débito o crédito a través de bancos o casas comerciales, que les permite ordenar su situación financiera personal.

",7.0
12440850.0,19.0,678398.0,"por la confección de prendas como poleras, chaquetas, short, pantalones, etc. adecuada y específica a cada persona. prefieren con efectivo, cheques y tarjetas de débitos y créditos.
",7.0
4327180.0,19.0,410609.0,"nuestro food truck, será totalmente una venta directa con cada persona. nuestros clientes van a pagar por un producto de calidad y también por un buen servicio el cual será entregado en el mismo momento en que ellos decidan escogernos y pagar por ello.",4.0
9073850.0,19.0,277508.0,"nuestros clientes estarán dispuestos a pagar porque nuestro proyecto les ofrece la venta directa de productos ajustados personalmente a sus necesidades. en este proyecto se ofrecerá la posibilidad de obtención de especies vegetales ornamentales y nativas de difícil propagación, a través de propagación in vitro. estos productos además tendrán ciertas características que los diferenciarán de lo ofrecido por la competencia, como por ejemplo la homogeneidad del material vegetal, ya que éste provendrá de una planta madre y las plantas serán clones entre sí. además, la sanidad vegetal del producto se verá favorecida dada la asepsia que se mantiene a través de todo el proceso de obtención de las plantas. finalmente, se podrá obtener un mayor volumen de plantas, comparado con la propagación tradicional, en un menor periodo de tiempo, lo que será muy atractivo para los clientes.
también se pueden llegar a generar protocolos de propagación de material vegetal solicitado por un cliente para su uso exclusivo. este conocimiento puede ser entregado al cliente a cambio de tarifas elevadas, ya que se le otorga el “know-how” del servicio para una especie vegetal en especial perdiendo así tanto la exclusividad del procedimiento como la necesidad del servicio que ofrece nuestro proyecto.
en estos momentos nuestros potenciales clientes presentan dificultades en la obtención y posterior venta de ciertos materiales vegetales, esto se ve reflejado en sus precios elevados e incluso la nula presencia de éstas en el mercado. en otras ocasiones, los clientes tienen que optar por servicios similares al que otorgará este proyecto, pero que se da en otras regiones, lo que también representa una dificultad en lo que respecta a la comunicación y logística de distribución del producto.
por último, entre los medios de pagos existentes, el efectivo será una opción para sumas menores de dinero (< $500.000). según antecedentes expuestos en la encuesta “uso de tics en los emprendimientos”, realizado por la unidad de estudios del ministerio de economía, la incorporación de medios de pagos electrónicos es clave para el desarrollo de la inclusión financiera de los proyectos que se encuentran en etapas iniciales, aceptando los pagos de sus clientes mediante tarjetas de crédito y débito, transferencias electrónicas y portales de pago en internet, entre otros. la utilización de estos sistemas permite disminuir costos de transacción y aumentar la seguridad. dentro de las opciones de pagos electrónicos, la alternativa más utilizada es la transferencia electrónica, ya que facilita el pago tanto de pequeñas como grandes sumas de dinero sin requerir de instalaciones ni mayores sistemas, únicamente contar con cuenta bancaria y acceso a internet para verificar los pagos. por estos motivos, incluir como opción el pago por medio de transferencia electrónica, es una de las mejores opciones para el crecimiento de nuestro proyecto dentro de las primeras etapas de desarrollo.",7.0
12379390.0,19.0,692589.0,"por compartir la experiencia única de la vida en el altiplano, relacionada con la gran belleza escénica, el contacto cercano con la flora y fauna silvestre y las costumbres del pueblo aimara.
el medio de pago preferido es la tarjeta de crédito.

",7.0
15255580.0,19.0,1334585.0,"la lechuga hidropónica es cultivada en agua limpia y libre de plaguicidas, además cuenta con una bolsa de embalaje lo que da una buena presentación y exclucivad en comparación con la tradicional de tierra. todas estas características proporcionan confianza y salubridad de la lechuga, también mantiene la frescura y turgencia después de cosechada logrando el 99% de consumo de sus hojas.",4.0
14287010.0,19.0,1102870.0,"el método de pago generalmente usado en este rubro en todos los segmentos es el pago por trabajo realizado vía transferencia bancaria o efectivo, previo contrato firmado a 30 días. este se realiza de forma mensual por faena, en donde se determina un valor por metro cubico, ya sea de pino, eucalipto u otro, en donde varían los valores según el tipo de árbol y la cantidad de metros a explotar. nuestra idea es que podamos instaurar un método de pago por tarjeta para así también darle la oportunidad a particulares, hombres y mujeres, que no cuentan con un capital alto para pagar la explotación de sus terrenos, con el fin que se costeé en cuotas.

nuestros pagos son por servicios o por faena, todo depende de la forma en que requiera el cliente. ",7.0
697590.0,19.0,1294634.0,"el segmento target tiene internalizado los beneficios de un plumón para sus camas, me refiero a un cobertor liviano que permite no pasar frío y ya tiene claro el nivel de precios de mercado. 
por otro lado está habituado a comprar por internet en especial en estos tiempos de pandemia, donde ha visto que este medio es compatible con la situación que nos ha tocado vivir. adicionalmente, veo que el mercado está cada vez más sensible a los temas de comercio justo, sostenibilidad y bienestar animal.",4.0
15125690.0,19.0,1475782.0,"antes de establecer mis precios, investigue a la mayor cantidad de personas que ofrecen te e infusiones en la región de tarapacá, mejorando la presentación de mis productos, la calidad de mis insumos, la variedad  de combinaciones, la opción de crear sus propios sabores, administrando mis costos directos, ofrezco un producto que encanta y pagan un precio menor a los del mercado actual.
tengo la libertad de ofrecer las opciones de pago que acomoden a mis clientes, donde prefieren actualmente la transferencia electrónica.",7.0
